"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.2683,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-05",99.90386,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-06",99.29173,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-07",99.36626,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-08",99.35249,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-09",98.76874,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-10",98.73495,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-11",99.76773,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2006-12",100.8618,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-01",101.4818,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-02",101.4339,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-03",101.5057,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-04",100.8115,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-05",100.512,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-06",100.8149,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-07",100.8459,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-08",100.7918,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-09",100.9641,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.1296,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.4273,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.1153,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-01",100.2737,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-02",99.96819,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-03",99.7344,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-04",98.68277,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-05",97.9328,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-06",97.49855,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-07",96.56129,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-08",94.65695,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-09",91.47402,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-10",87.63157,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-11",84.7279,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2008-12",83.70026,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-01",83.84151,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-02",85.0287,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-03",87.51885,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-04",91.38549,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-05",94.58713,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-06",95.8752,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-07",96.19656,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-08",95.78793,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-09",95.3456,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-10",95.54166,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-11",96.07974,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2009-12",96.9621,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-01",97.57772,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-02",97.82671,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.45388,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.04316,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-05",98.94509,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-06",98.82754,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.08955,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.51764,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.0416,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.5318,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-11",101.1485,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.4728,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.1311,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4825,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.0233,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.0014,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.2834,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.4526,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.4546,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.4264,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.4658,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.0875,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.73884,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.37715,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.18591,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.41154,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-03",99.52945,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.35822,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-05",98.96174,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-06",98.43918,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.54852,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.44016,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.29321,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.48941,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.70625,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.34016,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-01",97.95193,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.38133,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.30769,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.80708,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.1721,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-06",100.5145,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.4519,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.261,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.0419,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.67255,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.09782,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-12",98.37585,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-01",97.7767,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-02",97.87504,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-03",98.84415,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.8496,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.4723,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.4766,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.1397,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-08",99.91797,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-09",99.96829,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.2755,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0473,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-12",99.77304,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.47414,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.12827,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.02669,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-04",99.47462,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-05",99.50909,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.07227,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.64318,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-08",98.3089,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-09",98.10984,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-10",98.80602,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.80688,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.353,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.332,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.93482,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.59792,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.31082,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.19195,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.45135,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.75582,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.66348,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.92008,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.089,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.1189,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.67762,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.30476,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.58308,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.64826,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-04",99.57512,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-05",99.72408,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-06",100.5153,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.2653,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.7523,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-09",102.1167,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-10",102.269,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-11",102.0754,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6543,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.3472,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.0239,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-03",100.5587,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-04",100.2418,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.96857,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.30885,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-07",98.33967,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-08",96.86237,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-09",95.36774,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-10",94.71844,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-11",95.39268,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-12",96.5703,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1993-08",98.73637,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1993-09",99.38747,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1993-10",100.6196,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1993-11",102.3412,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1993-12",102.5309,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-01",101.7918,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-02",101.0528,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-03",100.0992,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-04",99.34027,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-05",99.65878,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-06",100.1573,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-07",99.62227,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-08",99.58965,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-09",100.1359,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-10",100.5632,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-11",101.263,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1994-12",102.0585,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-01",101.8316,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-02",101.0658,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-03",99.88911,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-04",99.49275,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-05",98.63857,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-06",99.22662,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-07",100.3214,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-08",101.0779,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-09",101.2291,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-10",100.1277,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-11",98.02634,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1995-12",96.47586,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-01",97.18859,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-02",99.01995,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-03",101.8245,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-04",103.1938,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-05",102.9567,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-06",101.0065,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-07",99.99895,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-08",99.34383,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-09",98.59794,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-10",98.29569,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-11",97.95885,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1996-12",98.73335,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-01",99.00671,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-02",98.45341,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-03",97.61085,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-04",97.37833,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-05",98.7049,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-06",100.1107,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-07",101.0296,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-08",100.9306,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-09",100.2062,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-10",100.146,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-11",100.3979,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1997-12",100.6346,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-01",100.5526,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-02",100.4391,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-03",99.99894,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-04",100.0241,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-05",100.3488,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-06",101.0548,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-07",101.3929,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-08",101.7133,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-09",101.7467,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-10",101.5139,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-11",101.1671,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1998-12",100.4942,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.241,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-02",97.40734,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-03",95.52128,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-04",94.84105,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-05",95.3251,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-06",96.91473,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-07",98.42255,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-08",99.15593,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-09",99.54306,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-10",100.4999,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-11",101.838,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","1999-12",102.1365,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-01",101.2943,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-02",100.2826,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-03",99.95288,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-04",100.1164,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-05",100.5764,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-06",101.4165,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-07",101.9383,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-08",102.3817,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.7753,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.9456,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-11",103.0514,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-12",103.4139,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-01",103.2814,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-02",102.4997,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-03",101.2683,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.8721,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-05",101.4984,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-06",101.8299,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-07",101.5315,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.8179,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-09",100.0498,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-10",99.36723,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-11",98.95609,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.4796,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-01",100.1548,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-02",100.4634,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.8569,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.4651,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.2421,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.94418,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-07",100.0345,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.5,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-09",101.0876,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-10",101.3657,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-11",101.2663,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.7064,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.98878,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-02",100.0103,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-03",100.6449,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-04",101.4755,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-05",101.5604,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-06",101.3145,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.6919,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.5615,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-09",101.0204,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-10",101.6743,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-11",101.6814,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-12",101.0306,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.2131,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-02",102.0065,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-03",102.2217,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-04",102.0221,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.4279,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.0682,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.1437,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-08",101.9364,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-09",102.5048,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-10",102.4011,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-11",101.906,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-12",101.3295,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-01",101.5557,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-02",102.0594,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-03",102.1852,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-04",101.8498,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-05",101.1643,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.4689,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-07",99.73761,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-08",99.62583,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-09",99.94179,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-10",99.83385,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-11",99.50786,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-12",98.97955,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-01",98.85236,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-02",99.5153,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.5923,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.6601,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-05",102.4512,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-06",102.3387,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-07",102.281,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-08",102.3743,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.4118,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.6194,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.4881,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.5999,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-01",103.1523,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-02",103.3199,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.2621,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.3528,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.812,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-06",103.6358,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-07",103.25,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.7032,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.404,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.1616,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.6357,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-12",100.8801,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-01",100.5169,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.409,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.1735,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.61631,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-05",98.91719,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-06",98.88579,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-07",98.97474,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-08",98.74191,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-09",97.7615,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-10",95.83169,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-11",94.20616,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-12",92.93002,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-01",92.08878,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-02",91.7038,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-03",91.44398,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-04",91.66332,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-05",92.6818,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-06",94.41537,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-07",95.75912,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-08",96.31798,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-09",96.64439,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-10",97.27785,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.11724,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.84167,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-01",98.94976,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.09358,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.46444,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.37291,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.51377,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.92381,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.1171,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.85473,
