"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-05",102.007,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.923,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.8015,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.5675,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.3917,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-10",101.5166,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-11",101.8437,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-12",102.1362,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-01",102.2464,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-02",102.1658,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.9972,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.7898,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.4795,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.2433,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.2379,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.2487,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.2825,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.2141,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.046,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.9608,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.8853,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.7061,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.4268,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.3148,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.6087,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.7978,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.7981,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.844,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.7866,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.4881,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.97775,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.58662,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.39695,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.3557,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.30099,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.19924,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.06927,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.75753,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.54155,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.49474,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.31057,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.79018,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.38571,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.05549,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.75008,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.43235,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.23592,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.17885,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.18049,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.39609,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-07",96.48049,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-08",96.58065,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-09",96.77779,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-10",96.95454,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-11",96.95705,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-12",96.98956,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-01",97.26908,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-02",97.53578,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-03",97.753,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-04",97.98746,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.2084,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.4123,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.45087,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.12105,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.5509,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-10",96.92538,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-11",96.46875,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-12",96.17216,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-01",96.13602,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-02",96.40945,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-03",96.89584,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.09568,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.04062,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-06",96.93029,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-07",96.87723,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-08",96.9845,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.23553,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.61543,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.61501,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.27127,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.06982,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.09692,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.24081,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.32799,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.40371,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.61219,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.95764,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.03046,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.8046,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.67902,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.69135,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.62716,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.62802,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.47199,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.2422,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.07464,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",97.11051,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",97.32087,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",97.5361,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",97.92121,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.45043,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.88126,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.2701,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.80264,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.0459,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.1134,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.0141,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.89467,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.64946,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.64365,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.93001,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.2221,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.4896,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6495,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.9685,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.4292,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.7543,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.958,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.0697,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.1429,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.2083,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.2171,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",102.1229,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.1337,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.3162,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.6508,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.9796,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",103.1613,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",103.1343,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.98,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.7539,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.6888,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",102.7354,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",102.6433,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.3881,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.2801,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.2393,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.1816,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.0754,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.9835,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.9565,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.9946,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.2049,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.437,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.5948,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.6985,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.8086,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.8891,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.8609,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.864,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.8779,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.8977,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.9534,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",103.0894,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.1785,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.2268,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.2194,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.137,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.0778,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.9808,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.881,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.6793,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.4554,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.13,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.7055,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.8569,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.8409,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-05",101.1621,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-06",101.5059,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-07",101.7444,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-08",101.9278,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-09",102.0458,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.9476,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.9967,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.9582,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.8515,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.7053,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.5874,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.4151,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.3311,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.2833,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.1083,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.1723,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.3089,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.3219,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.0809,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-12",100.9466,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-01",100.8776,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-02",100.951,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.1997,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.3585,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.2339,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.1642,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-07",100.9841,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-08",100.6871,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-09",100.3994,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-10",100.3935,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-11",100.4994,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-12",100.626,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-01",100.7068,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-02",100.8314,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-03",101.0351,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.2522,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.0862,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-06",100.6755,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-07",100.8852,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.037,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.1227,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.1619,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.1689,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.2417,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-01",101.4776,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-02",101.5917,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-03",101.3248,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-04",101.1544,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-05",101.1184,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-06",101.088,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-07",101.0362,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-08",100.8877,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-09",100.7764,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-10",100.9109,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-11",101.1187,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.1236,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.1119,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.0567,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.0135,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.8662,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.5503,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.4841,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.2862,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.2596,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.3778,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.3891,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.3424,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.2412,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-01",99.93542,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.45478,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.13391,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-04",99.11358,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-05",99.4295,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-06",99.85226,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-07",100.0354,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.1236,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.1058,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.0622,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-11",100.3364,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.4189,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.2202,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.1421,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-03",100.1688,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.2279,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.2929,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.2726,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.0231,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.90995,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.0003,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.1248,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.0448,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.895,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.79974,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.89352,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.236,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.641,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.0555,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.0516,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.9333,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.0181,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-09",101.369,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.7868,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.7947,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.9213,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-01",102.1462,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.3664,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-03",102.481,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-04",102.6344,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-05",102.4833,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-06",102.0231,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.6098,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.3632,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.0136,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.5862,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.1323,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.2853,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.8332,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-02",101.1064,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.0543,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.1009,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.4492,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.854,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.97,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.8233,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.6696,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.5736,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.5113,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.4659,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.6966,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-02",102.0105,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-03",102.176,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-04",102.1252,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.2515,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.4045,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-07",102.4329,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.9809,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.8457,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-10",99.89389,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.49007,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.08215,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.43024,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.37537,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.68165,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.65822,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.21925,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.95889,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.24979,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.8075,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.27593,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.85016,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.07643,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.26725,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.52757,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.22884,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",95.96999,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",95.90735,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.47205,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.29854,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.8198,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.27116,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.70503,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.71993,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.80536,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.83176,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.9704,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.02255,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.89953,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.64784,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.28867,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.04379,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",97.68938,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",97.47116,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.71123,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",98.27869,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.58164,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.57213,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.36586,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",97.94242,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",97.76394,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.80655,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.81618,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.80733,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.69246,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.54871,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.44919,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.55512,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.88033,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.23679,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.24457,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.90337,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.27545,
